"ENTREZID"	"SYMBOL"	"GENENAME"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"First Trimester Average"	"Second Trimester Average"
"100130890"	"TSTD3"	"thiosulfate sulfurtransferase like domain containing 3"	0.165359030410399	3.49727105907206	2.93308306363091	0.00758528061866158	0.0425281870419199	-2.85669562700364	3.42962418299507	3.59498321340547
"100130933"	"SMIM6"	"small integral membrane protein 6"	-0.406299591654601	4.7171865916456	-4.72888180442533	9.6555168057531e-05	0.00230847347557537	1.31137651963061	4.88340006095885	4.47710046930425
"100131454"	"DBIL5P"	"diazepam binding inhibitor-like 5, pseudogene"	-0.222748574566264	3.65519462310438	-4.39399220340886	0.000220540021053195	0.00398249676163884	0.512697872514925	3.7463190399724	3.52357046540614
"100131564"	"CCDC18-AS1"	"CCDC18 antisense RNA 1"	-0.72834840716162	7.4725942452335	-3.34985854600162	0.0028364779571161	0.0220275507432462	-1.93286014004591	7.77055495725416	7.04220655009254
"100131691"	"MZF1-AS1"	"MZF1 antisense RNA 1"	-0.158015665521808	2.77720141056277	-3.72405484016611	0.00114619728240738	0.0118666853034522	-1.0711341176353	2.84184418282169	2.68382851729989
"100131733"	"USP30-AS1"	"USP30 antisense RNA 1"	-0.195946881044472	3.68608268705242	-3.20421272361719	0.00401491226236109	0.0276101098173501	-2.2608128928265	3.76624277475243	3.57029589370796
"100131814"	"LINC00271"	"long intergenic non-protein coding RNA 271"	-0.222235144009989	3.16420593545869	-3.38752589764383	0.00259129392072539	0.0207191026550186	-1.84727765670598	3.25512031255368	3.0328851685437
"100132341"	"CLUHP3"	"clustered mitochondria homolog pseudogene 3"	-0.408438496416926	4.81221603127508	-4.81505881041442	7.8105509464413e-05	0.00199306766657238	1.51676197129049	4.979304507082	4.57086601066508
"100132815"	"IPO5P1"	"importin 5 pseudogene 1"	-0.463655756795208	4.18266880962953	-3.99596611836226	0.000588491351047921	0.00750372766745244	-0.432529168307286	4.37234616468211	3.90869040788691
"100132891"	"MSC-AS1"	"MSC antisense RNA 1"	0.884078691499009	3.15160802464635	9.92571030480335	1.1069818379796e-09	2.98408099489052e-06	12.2467645750352	2.78993946903312	3.67401816053213
"100133205"	"LINC00240"	"long intergenic non-protein coding RNA 240"	-0.123756748783891	2.7905159375222	-3.14563252796064	0.00461229267027718	0.0303686057183348	-2.39127601249018	2.84114369838833	2.71738694960444
"100133941"	"CD24"	"CD24 molecule"	-0.594545215947646	10.2205569976165	-5.84371781248069	6.44896992500849e-06	0.000387239458049968	3.93713310463062	10.4637800405042	9.86923482455655
"100133985"	"LINC01816"	"long intergenic non-protein coding RNA 1816"	-0.225757908059275	3.85963608336182	-3.51160054574671	0.00192122943894772	0.0168954713432405	-1.56338112651069	3.95199159120425	3.72623368314497
"100134229"	"KDM7A-DT"	"KDM7A divergent transcript"	0.273674266704449	4.96679770794589	3.9755679304788	0.000618767373490015	0.00776993510659866	-0.480696489822077	4.85484005338498	5.12851432008943
"100188953"	"LINC00092"	"long intergenic non-protein coding RNA 92"	-0.258890759087846	3.96166006372133	-3.4612264693532	0.00216990457838259	0.0183814379364041	-1.67899563249691	4.06756991971181	3.80867916062397
"10019"	"SH2B3"	"SH2B adaptor protein 3"	0.710711945079831	7.26947928501672	4.71782792921732	9.92194944221757e-05	0.00235074434360939	1.28502106387959	6.97873348930224	7.68944543438208
"10023"	"FRAT1"	"FRAT regulator of WNT signaling pathway 1"	0.323282227860051	4.50857754078099	3.6562522956531	0.00135228125653168	0.0132873765948538	-1.22897816042265	4.37632572029278	4.69960794815283
"10024"	"TROAP"	"trophinin associated protein"	-0.318797734206914	5.16475182009002	-3.17345885257875	0.00431853196369511	0.0290208212658131	-2.3294137230591	5.29516907499284	4.97637134078593
"100270972"	"RPL29P7"	"ribosomal protein L29 pseudogene 7"	-0.588348933879208	4.71019484430474	-3.50458775517787	0.00195409919944533	0.0170876149676141	-1.57950393039064	4.95088304452805	4.36253411064884
"100271285"	"RPL18AP10"	"ribosomal protein L18a pseudogene 10"	-0.381010071636923	5.81941091412554	-3.86126596811107	0.000819277233956964	0.00939942017961611	-0.749884905270594	5.97527867070428	5.59426859906736
"100272147"	"CMC4"	"C-X9-C motif containing 4"	-0.195899383244847	6.98449600440818	-3.43887292320463	0.00229008782548693	0.0190395853230163	-1.7301481644817	7.06463666119016	6.86873727794531
"100287932"	"TIMM23"	"translocase of inner mitochondrial membrane 23"	-0.222348899801712	8.13875566195311	-3.30323372046808	0.00317138662641336	0.0236825896477577	-2.03837354532367	8.22971657550836	8.00736767570665
"100288123"	"LOC100288123"	"uncharacterized LOC100288123"	-0.221462460382311	3.27418829157142	-3.74904150249183	0.0010783297643007	0.0114267988255735	-1.01280673042402	3.36478657081873	3.14332411043641
"100288432"	"IL10RB-DT"	"IL10RB divergent transcript"	0.32465349954283	4.23872159425591	3.56918139879165	0.00167105337761369	0.0153917365596893	-1.43067610993092	4.10590879898839	4.43056229853122
"100288911"	"CRIM1-DT"	"CRIM1 divergent transcript"	0.463455715695281	5.55612509422545	3.79068884522827	0.000973910542982019	0.0106316818487924	-0.915409943990332	5.36652957416829	5.82998528986357
"100289061"	"ADAMTSL4-AS2"	"ADAMTSL4 antisense RNA 2"	0.211578921182726	3.50558128877569	3.67620443006268	0.00128811818450407	0.0128627861658326	-1.18259724066967	3.41902627556457	3.6306051967473
"100289098"	"GS1-124K5.4"	"uncharacterized LOC100289098"	-0.223721711430707	4.0594592413121	-2.90032107271713	0.00818249999495393	0.0447223178844785	-2.92722078347151	4.15098175962466	3.92726004819395
"1003"	"CDH5"	"cadherin 5"	0.787888273252348	7.79493292857282	4.87543238698932	6.73353070395753e-05	0.00181904087457178	1.66053660170174	7.47261499860595	8.2605032718583
"100309464"	"OTX2-AS1"	"OTX2 antisense RNA 1 (head to head)"	-0.1838060161029	2.94394583123959	-2.91177839341264	0.00796871072715663	0.0438614637443414	-2.90259655784088	3.0191392014635	2.8353331853606
"1004"	"CDH6"	"cadherin 6"	-0.118757143985256	3.11641087267623	-2.98502127931933	0.00672308795909021	0.0392215620901603	-2.74419521035429	3.1649933406702	3.04623619668494
"100422737"	"LINC02532"	"long intergenic non-protein coding RNA 2532"	-0.693881813059027	3.74982096893841	-3.56283538813586	0.0016969774242392	0.0155085519136267	-1.44532918359396	4.03368171064438	3.33979989758535
"10044"	"SH2D3C"	"SH2 domain containing 3C"	0.381949042898076	4.81043346910622	3.90028729833062	0.000744478571758978	0.0087901400596787	-0.658132547199489	4.65418158792064	5.03613063081872
"100498859"	"LINC00881"	"long intergenic non-protein coding RNA 881"	-0.231097779892522	3.33389002007843	-2.86499081458845	0.00887675246625021	0.0472424170524548	-3.00288114756796	3.42843002094356	3.19733224105103
"100499194"	"LOC100499194"	"uncharacterized LOC100499194"	-0.209910115910608	3.84620459271738	-3.75746844259536	0.00105634671296081	0.0112883126325417	-0.993117051434659	3.93207691286263	3.72216679695202
"1005"	"CDH7"	"cadherin 7"	-0.127502082249109	2.94023420787827	-3.90411841444582	0.000737509765276918	0.0087316718759098	-0.649115825337176	2.99239415061654	2.86489206836744
"100505495"	"PCAT19"	"prostate cancer associated transcript 19"	0.556684318214853	4.88334806350198	4.54584434803143	0.000151607826074885	0.00307849399018789	0.874808426618251	4.65561356968681	5.21229788790167
"100505540"	"SLIT1-AS1"	"SLIT1 antisense RNA 1"	0.18685161617704	3.68115981278671	2.86851970216205	0.0088049613901215	0.0469837563142617	-2.99534265364872	3.60472051525974	3.79157213143678
"100505549"	"LOC100505549"	"uncharacterized LOC100505549"	-0.14764356432386	3.50217144213902	-2.97201051262338	0.00692980605293658	0.0400470052591409	-2.772455544793	3.56257108208969	3.41492751776583
"100505570"	"LINC02708"	"long intergenic non-protein coding RNA 2708"	1.24060685108959	5.19596644831622	6.18812685509805	2.85944340319928e-06	0.000222419087787864	4.72641792076794	4.68844546377957	5.92905231486916
"100505573"	"INAFM2"	"InaF motif containing 2"	0.486359750820911	5.58085787915108	5.0741052770255	4.13772411673023e-05	0.00132859632851143	2.13270034038872	5.38189252654253	5.86825227736344
"100505592"	"GAPLINC"	"gastric adenocarcinoma associated, positive CD44 regulator, long intergenic non-coding RNA"	0.69052292282109	4.68091707614912	3.93577401407198	0.000682346152427043	0.00826854987698823	-0.574557326117874	4.39843042590413	5.08895334872522
"100505633"	"LINC01133"	"long intergenic non-protein coding RNA 1133"	0.386401348850798	3.44758984254691	3.81494572438419	0.000917760610166287	0.0101889028616872	-0.858584876626633	3.28951656347158	3.67591791232238
"100505702"	"LINC01094"	"long intergenic non-protein coding RNA 1094"	1.21099803763223	4.71542065029674	5.69247440474848	9.25376927140892e-06	0.000489531642840773	3.58653384543638	4.22001236217446	5.43101039980669
"100505711"	"LOC100505711"	"uncharacterized LOC100505711"	-0.174453736972922	4.87338584758048	-3.00146914392623	0.00647021173620574	0.0382529792784548	-2.708395664585	4.94475328543304	4.77029954846012
"100505715"	"LOC100505715"	"uncharacterized LOC100505715"	0.274542352480568	6.0579069776835	2.86893608582751	0.0087965271410604	0.0469511160181836	-2.99445288911193	5.94559419712327	6.22013654960384
"100505776"	"LINC01541"	"long intergenic non-protein coding RNA 1541"	-2.76404744386515	3.73064095500899	-4.42451011445836	0.000204535912350707	0.00381162856585114	0.585442491458188	4.86138763659018	2.09734019272504
"100505989"	"SMIM31"	"small integral membrane protein 31"	-0.716501087859051	3.03787979921628	-3.5647618975677	0.00168906603826843	0.0154838433138574	-1.44088153904103	3.33099388061316	2.61449279275411
"100506083"	"LOC100506083"	"uncharacterized LOC100506083"	-0.188242708809496	2.45358597228961	-3.54283411699964	0.00178129147765274	0.0160617474983187	-1.4914683968866	2.53059435316622	2.34235164435673
"100506098"	"LOC100506098"	"uncharacterized LOC100506098"	-0.511236483401188	4.01927674864016	-3.73385149155317	0.00111910051571407	0.0116997397053059	-1.04827519340808	4.22841894639519	3.71718246299401
"100506100"	"LOC100506100"	"uncharacterized LOC100506100"	0.331949604900667	5.80629317852344	2.95163067794811	0.00726589346171256	0.0413794041446795	-2.8166171869241	5.67049561288226	6.00244521778292
"100506122"	"LINC02431"	"long intergenic non-protein coding RNA 2431"	-0.213043508201498	3.67688042491017	-3.46145668003462	0.00216869950428682	0.0183814379364041	-1.67846833791555	3.76403458735624	3.55099107915474
"100506125"	"ADCY6-DT"	"ADCY6 divergent transcript"	-0.178624206280686	3.20448168667298	-4.15376758577939	0.000398970255534426	0.00585486811848238	-0.0588237048235056	3.27755522560599	3.0989310193253
"100506127"	"GVQW3"	"GVQW motif containing 3"	-0.0925733319478268	2.82090823753226	-3.02530393281083	0.00611990251404027	0.0367720476977965	-2.6563745732275	2.85877914605637	2.76620581410855
"100506144"	"TMEM35B"	"transmembrane protein 35B"	0.591771470505605	7.37780274715798	3.37930717649627	0.0026429639921832	0.021016127725912	-1.86597630431671	7.13571441831477	7.72748588882038
"100506233"	"RAB30-DT"	"RAB30 divergent transcript"	-0.219889067167725	5.73615228249203	-2.83946467540942	0.00941290417405324	0.0491548483158677	-3.05728517094712	5.82610690087883	5.6062178337111
"100506243"	"KRBOX1"	"KRAB box domain containing 1"	-0.415800201847137	4.5901965996192	-5.6931179389317	9.23951718233363e-06	0.000489531642840773	3.58803039773653	4.76029668219303	4.34449648034589
"100506311"	"HOTAIRM1"	"HOXA transcript antisense RNA, myeloid-specific 1"	-0.206574672697631	3.21821409369777	-3.17238235461879	0.00432955231986012	0.029085231947177	-2.33181066351811	3.3027219143468	3.09614724164917
"100506314"	"GPRC5D-AS1"	"GPRC5D and HEBP1 antisense RNA 1"	0.266968899574765	3.64003166229607	3.21111052924052	0.0039497062615307	0.0273224460129993	-2.24539388948763	3.53081711247003	3.7977860120448
"100506413"	"DOCK4-AS1"	"DOCK4 antisense RNA 1"	-0.146946194132486	2.83714768256705	-3.29749823190009	0.00321515080551197	0.0238005737926482	-2.05131991530213	2.89726203471215	2.75031584057967
"100506498"	"LINC02274"	"long intergenic non-protein coding RNA 2274"	-1.42068114492652	3.33200002818591	-3.93669317644909	0.000680807012729585	0.00826472791187185	-0.57239097453694	3.91318776929222	2.4925066243657
"100506504"	"PRKCZ-AS1"	"PRKCZ antisense RNA 1"	-0.210575821468902	4.25333880978649	-3.05459688877759	0.0057142862188684	0.0349885624298859	-2.59221268566249	4.33948346402377	4.12890764255487
"100506581"	"C16orf95"	"chromosome 16 open reading frame 95"	-0.154741838477257	4.44309307932021	-3.01401331729061	0.00628351275380717	0.0374441917367315	-2.68103812706	4.50639655869727	4.35165472022001
"100506606"	"LOC100506606"	"uncharacterized LOC100506606"	-0.164084549125045	3.39895880514513	-2.85508006120174	0.00908136971525835	0.0479910359417969	-3.02403028808103	3.46608430251446	3.30199975338942
"100506730"	"LOC100506730"	"uncharacterized LOC100506730"	-0.201132506372276	3.72708529070875	-3.61189063525318	0.00150641392185936	0.0142758428357388	-1.331889103974	3.80936677058831	3.60823426421604
"100506765"	"IGSF11-AS1"	"IGSF11 antisense RNA 1"	-0.116388926145916	2.46031136461282	-2.96012290221348	0.00712399217422285	0.0407853081214832	-2.79823081078625	2.50792501621797	2.39153609007205
"100506827"	"LINC02475"	"long intergenic non-protein coding RNA 2475"	0.183036472968892	3.26108191081745	2.98932440351006	0.00665602939869445	0.0389486681586802	-2.73483715615039	3.18620335369381	3.3692398266627
"100506860"	"LINC00513"	"long intergenic non-protein coding RNA 513"	-0.363578977972108	3.88724898519407	-5.26596384120434	2.59145195816405e-05	0.000989179654314834	2.58675323318752	4.03598583981902	3.67240686184692
"100507058"	"LINC00845"	"long intergenic non-protein coding RNA 845"	-0.155689684776908	3.48905828655616	-2.99999804706176	0.00649245213214106	0.0383508958161254	-2.71160089440916	3.55274952123762	3.39705983646071
"100507103"	"LOC100507103"	"uncharacterized LOC100507103"	-0.174170985333275	3.62775840932536	-2.92225127580161	0.00777796695032034	0.0431515302246551	-2.88005091975702	3.69901017605261	3.52483919071933
"100507206"	"LINC00943"	"long intergenic non-protein coding RNA 943"	-0.27132511885539	3.79486422727984	-3.47676022841383	0.00209004120977118	0.0179205776348599	-1.64339349756218	3.90586086681159	3.6345357479562
"100507218"	"RNF157-AS1"	"RNF157 antisense RNA 1"	-0.277750791783041	3.1154682566662	-3.56428310661692	0.0016910288524723	0.0154838433138574	-1.44198695954964	3.22909358057745	2.95134278879441
"100507266"	"STX18-AS1"	"STX18 antisense RNA 1 (head to head)"	-0.193136285337406	3.0501816304614	-3.32718711389905	0.00299478974340061	0.0228092671399731	-1.98422572081035	3.12919192900852	2.93605564367112
"100507291"	"LOC100507291"	"uncharacterized LOC100507291"	-0.206433622539848	4.92420144703551	-4.24924075410229	0.000315253016466849	0.00499401201456983	0.168027494215857	5.00865156534726	4.80221794280741
"100507303"	"SNHG19"	"small nucleolar RNA host gene 19"	-0.987480017567395	6.2854874325907	-7.5039456613583	1.45989761615302e-07	3.60719336596053e-05	7.60288289293566	6.68945653068645	5.70197651311906
"100507421"	"TMEM178B"	"transmembrane protein 178B"	-0.128297849821816	3.76989499180792	-3.44540822262464	0.00225429388870402	0.018834741640838	-1.71520305748038	3.82238047582594	3.69408262600412
"100507632"	"LINC00968"	"long intergenic non-protein coding RNA 968"	0.463046403580599	3.11451026449132	4.39153213759018	0.000221883425876314	0.00399087502405052	0.506834803375493	2.92508219029925	3.38812859387985
"100508631"	"LINC02616"	"long intergenic non-protein coding RNA 2616"	0.172702095615547	3.46091590736186	3.53013803068562	0.00183692706208494	0.0164172824018099	-1.52072055927018	3.39026505006459	3.56296714568014
"10052"	"GJC1"	"gap junction protein gamma 1"	0.634942580204955	5.73256521661595	3.98931248210678	0.000598201922367386	0.00758469505153792	-0.448244683772207	5.47281597925937	6.10775855946433
"10053"	"AP1M2"	"adaptor related protein complex 1 subunit mu 2"	-0.427199733310525	6.02657958708968	-4.98557635542684	5.13902507747446e-05	0.00150901140716971	1.92251201417792	6.20134311435308	5.77414338104255
"100533182"	"SEC24B-AS1"	"SEC24B antisense RNA 1"	-0.191041686065334	3.16782803524308	-2.96588611909243	0.0070292070336709	0.04040248615864	-2.78574019256728	3.2459814522698	3.05493976620447
"10056"	"FARSB"	"phenylalanyl-tRNA synthetase subunit beta"	-0.487895350714316	7.43356403828391	-8.13585977297459	3.79205508720901e-08	1.60064225254045e-05	8.89709619078185	7.63315759084885	7.14526224013454
"10062"	"NR1H3"	"nuclear receptor subfamily 1 group H member 3"	0.273369551254344	5.04522720629881	3.01919238505586	0.00620794904502391	0.0371249278634089	-2.66972948647267	4.9333942080584	5.20676375931274
"100652856"	"LINC00408"	"long intergenic non-protein coding RNA 408"	0.155356969423815	2.49657156106691	2.83972994837265	0.00940717712614017	0.0491487405241686	-3.05672093600983	2.43301643721171	2.58837340663552
"100652999"	"LOC100652999"	"uncharacterized LOC100652999"	-0.124688540907977	3.92519228243268	-3.21090257944931	0.00395165696395125	0.0273224460129993	-2.24585890170299	3.97620123098595	3.85151269007797
"10073"	"SNUPN"	"snurportin 1"	-0.182027013374793	6.96906503544782	-3.38212717576996	0.00262512283266772	0.0208988658988922	-1.85956201100579	7.04353063182842	6.86150361845363
"10075"	"HUWE1"	"HECT, UBA and WWE domain containing E3 ubiquitin protein ligase 1"	-0.121959611491794	4.56316705398074	-2.89930247212397	0.00820176952316387	0.0447913887624861	-2.92940790295181	4.6130596223183	4.4911000108265
"10076"	"PTPRU"	"protein tyrosine phosphatase receptor type U"	-0.632788299542467	6.01727249144406	-7.92757757161846	5.87867519662055e-08	1.89060060569411e-05	8.4769963626214	6.27614043216598	5.64335213262352
"1008"	"CDH10"	"cadherin 10"	-0.192370363024205	3.16986765415279	-4.09746502778043	0.000458365130110288	0.00636527477804287	-0.192359942857839	3.24856462084451	3.05619425782031
"10082"	"GPC6"	"glypican 6"	-1.83225941873256	5.02462685090906	-7.37292931614899	1.94358258107511e-07	4.22716632047931e-05	7.32725051384017	5.77418752220875	3.94192810347619
"100820829"	"MYZAP"	"myocardial zonula adherens protein"	0.840782474806465	5.86220119949204	8.62507980421798	1.38517201626022e-08	7.79582506151343e-06	9.8587200106663	5.51824473252576	6.35902720733222
"10085"	"EDIL3"	"EGF like repeats and discoidin domains 3"	-0.355545854559151	4.67148897277295	-3.50293482262285	0.00196192649240856	0.0171259746540398	-1.58330283704168	4.81693954963806	4.46139369507891
"10086"	"HHLA1"	"HERV-H LTR-associating 1"	-0.181731313824547	4.26912999263541	-3.00171486320291	0.00646650402495804	0.0382422177611427	-2.70786022752572	4.34347462101818	4.16174330719363
"100861547"	"LINC00566"	"long intergenic non-protein coding RNA 566"	-0.166656663710099	2.51738282620112	-4.08279526820531	0.000475234643165927	0.00652795193571854	-0.227119022051235	2.58556055226434	2.41890388855424
"100861555"	"LINC00565"	"long intergenic non-protein coding RNA 565"	-0.210821824262834	3.33440028645671	-3.11174213963556	0.00499619232159767	0.0320225307561692	-2.46634444582713	3.42064557820059	3.20982375393776
"100862662"	"ALDH1L1-AS2"	"ALDH1L1 antisense RNA 2"	0.221657132898639	3.92045624694964	3.84541415533671	0.000851744294587757	0.00966248104851206	-0.787111467580731	3.82977832894565	4.05143546184429
"100874018"	"EPN2-AS1"	"EPN2 antisense RNA 1"	-0.173214776831043	2.83140901079601	-3.3920003365821	0.00256357908243889	0.0205380291772615	-1.8370919055393	2.9022696013178	2.72905482448676
"100874068"	"GRTP1-AS1"	"GRTP1 antisense RNA 1"	-0.11779009244506	2.66779073901203	-2.97096963818939	0.00694660427308199	0.0400754980572079	-2.77471415908938	2.71597759501228	2.59818750256722
"100874323"	"HOXA10-AS"	"HOXA10 antisense RNA"	0.238023995391322	3.23325915349466	3.57967183547551	0.00162904833702777	0.0151270199193647	-1.40643889977177	3.13588570083457	3.37390969622589
"100885798"	"LINC00210"	"long intergenic non-protein coding RNA 210"	-0.158525829531164	3.01783050452538	-3.39301961692775	0.00255730615967183	0.020497671211749	-1.83477101262408	3.08268198024267	2.92415615071151
"10092"	"ARPC5"	"actin related protein 2/3 complex subunit 5"	0.406302683890672	9.64621900408944	4.20510181774949	0.000351524658453786	0.00538374469024621	0.0630920541226976	9.48000426977053	9.8863069536612
"100996694"	"LINC02502"	"long intergenic non-protein coding RNA 2502"	-0.20395871961612	3.63960820238092	-2.96125603723154	0.00710525984737311	0.0407125762917496	-2.79577578092679	3.7230458604057	3.51908714078958
"10103"	"TSPAN1"	"tetraspanin 1"	-2.03844180516923	6.18008231020073	-4.18907397267037	0.000365701079064554	0.00551710317418238	0.0250114968123789	7.01399032140633	4.9755485162371
"10106"	"CTDSP2"	"CTD small phosphatase 2"	0.300616514347169	7.04663917279743	4.86067687128278	6.98208770869501e-05	0.00186628072646266	1.62540775623585	6.92365968965541	7.22427620400258
"101060691"	"NUTM2B-AS1"	"NUTM2B antisense RNA 1"	-0.416594812320076	3.20381112368597	-3.91221168696896	0.000722999707882796	0.00865762238854216	-0.630063073925417	3.37423627418055	2.95764146186047
"10110"	"SGK2"	"serum/glucocorticoid regulated kinase 2"	-0.589121021124471	4.44986906013432	-6.33708929541443	2.01982368538219e-06	0.000174143181657568	5.06353872788176	4.69087311423069	4.10175209310622
"10113"	"PREB"	"prolactin regulatory element binding"	-0.240962410488056	6.78969276386167	-3.16335278690116	0.00442306675525331	0.0294691731431066	-2.35190427349277	6.88826829542496	6.64730588493691
"10114"	"HIPK3"	"homeodomain interacting protein kinase 3"	0.280867286615368	4.97280547241705	3.38244157032914	0.00262314105566084	0.0208912975348838	-1.85884679606603	4.85790521880167	5.13877250541704
"10116"	"FEM1B"	"fem-1 homolog B"	0.349301615603181	5.60225731598536	4.68481182801149	0.000107625788084979	0.00245011920493231	1.20629054715831	5.45936120051134	5.80866281611452
"10120"	"ACTR1B"	"actin related protein 1B"	-0.26917756666249	6.42781357128916	-3.73061286607463	0.00112798770209993	0.0117744249522137	-1.05583342093431	6.537931666742	6.26875410007951
"10123"	"ARL4C"	"ADP ribosylation factor like GTPase 4C"	0.730742775520129	6.90009853254089	3.30649622649423	0.0031467512564667	0.0235872464695789	-2.03100599203809	6.60115830619175	7.33190108171188
"10129"	"FRY"	"FRY microtubule binding protein"	0.213925804014658	3.65169600663747	3.60743293056601	0.00152282474820391	0.0143819005181954	-1.34221344215378	3.56418090499511	3.77810670900977
"10131"	"TRAP1"	"TNF receptor associated protein 1"	-0.520923994897568	7.60743574001074	-5.2160604596167	2.92613152939169e-05	0.00107604518201033	2.46886759153958	7.82054101065066	7.29961701575309
"10138"	"YAF2"	"YY1 associated factor 2"	0.245349822135632	3.89604303707446	4.52668016967284	0.000158948572670539	0.00318541743904826	0.829094600224766	3.7956726552917	4.04102247742733
"10139"	"ARFRP1"	"ADP ribosylation factor related protein 1"	0.230013581928978	5.55436779351426	3.85473169385971	0.000832509508424662	0.00951889116827995	-0.76523339576268	5.46027132817968	5.69028491010866
"101410538"	"MMP24OS"	"MMP24 opposite strand"	-0.211194445614141	6.22083139451823	-3.48553080765081	0.00204622643983102	0.0176494652607136	-1.62327225641719	6.30722912226946	6.09603467665532
"10143"	"CLEC3A"	"C-type lectin domain family 3 member A"	-0.266168417374558	3.70913163516597	-2.91553574437338	0.00789976926513618	0.0435940113985177	-2.89451193754122	3.81801871500101	3.55185029762646
"10148"	"EBI3"	"Epstein-Barr virus induced 3"	1.89397799614345	8.77618160210653	3.79434705870443	0.000965230268484777	0.010572540296075	-0.906844577178321	8.00137242186603	9.89535041800948
"10157"	"AASS"	"aminoadipate-semialdehyde synthase"	-0.288732038123197	4.22916757791588	-4.15167095549458	0.000401038112929307	0.00587156113756309	-0.0637999263547657	4.34728522987537	4.05855319175217
"10158"	"PDZK1IP1"	"PDZK1 interacting protein 1"	-1.52167311546014	5.03946530238718	-3.09974875465695	0.00513929421444591	0.0325884512145384	-2.49283611572567	5.66196794052997	4.14029482506983
"101593348"	"LOC101593348"	"uncharacterized LOC101593348"	-0.246866347330433	3.93606158970804	-4.14096150119236	0.000411768209743302	0.00595916835543503	-0.0892140649159439	4.0370523681614	3.79018602083097
"10161"	"LPAR6"	"lysophosphatidic acid receptor 6"	1.19473657743665	7.3711976920918	5.49087498745579	1.50262826896981e-05	0.000682617743443885	3.11584051102524	6.88244181950408	8.07717839694074
"10162"	"LPCAT3"	"lysophosphatidylcholine acyltransferase 3"	0.468768936898318	5.81409352340737	4.63262974940942	0.000122396210911101	0.00267628568974973	1.0818307576976	5.62232441285806	6.09109334975638
